,monthly_income,gig_economy_weekly_income,atm_check_deposits_weekly_income,direct_deposit_weekly_income,government_aid_weekly_income,frequency_heuristic_weekly_income,large_deposits_weekly_income,income_length,payrolls_per_month,income_sources,days_since_most_recent_payroll,days_until_next_payroll,bank_balance,overdraft_transactions,nsf_transactions,return_transactions,reverse_transactions,length_of_transaction_history,mortgage,auto_loan,student_loan,traditional_single_payment,installment_loan,predatory_installment_loan,title_loan,pay_advances,total_loan_payments,no_of_other_active_loans,traditional_single_payment_mean,traditional_single_payment_trend,loan_amount,loan_requested,state,status
1892,1111.63,0.0,0.0,277.9075,0.0,0.0,0.0,158,3.8333333333333335,1,4,2,173.45,0,0,0,1,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,140.0,140.0,"""CA""",0
1893,5617.219999999998,0.0,694.0,186.06,0.0,524.245,0.0,113,14.3,3,1,5,395.95,0,0,0,1,120,0.0,742.21,0.0,300.0,0.0,0.0,0.0,0.0,1042.21,6,5.25,0.5000000000011019,255.0,255.0,"""CA""",1
1894,3839.06,0.0,0.0,0.0,0.0,959.765,0.0,172,1.8571428571428568,1,4,9,887.23,0,0,2,0,180,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,255.0,4,2.0,0.285714285714651,255.0,255.0,"""CA""",1
1895,2472.23,0.0,0.0,580.5575,0.0,37.5,0.0,239,14.410353535353535,3,2,6,0.0,0,0,0,0,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,200.0,200.0,"""WA""",1
1896,5568.22,0.0,0.0,1379.555,0.0,0.0,12.5,113,2.75,2,0,13,1470.77,5,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.4155753198860048e-16,250.0,500.0,"""WA""",1
1897,4460.49,0.0,289.75,825.3725,0.0,0.0,0.0,173,14.0,4,5,8,227.42,0,4,0,1,180,0.0,0.0,0.0,1020.48,366.06,0.0,0.0,300.0,1686.54,9,7.4,2.32432432432868,255.0,255.0,"""CA""",0
1898,3197.31,0.0,0.0,799.3275,0.0,0.0,0.0,90,3.416666666666667,2,4,3,28.68,0,0,0,0,94,0.0,0.0,0.0,0.0,19.82,0.0,0.0,0.0,19.82,3,0.0,0.0,250.0,400.0,"""ID""",0
1899,1256.58,140.425,15.0,158.72,0.0,0.0,0.0,173,11.5,4,1,11,124.34,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,100.0,100.0,"""CA""",1
1900,803.64,0.0,0.0,200.91,0.0,0.0,0.0,261,2.2222222222222223,1,9,4,-5.35,0,0,0,0,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1,0.0,0.0,150.0,500.0,"""WA""",1
1901,606.4100000000002,0.0,0.0,0.0,0.0,151.60250000000005,0.0,106,2.0,1,8,5,4.89,0,0,1,1,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,500.0,"""WA""",1
1902,2249.140000000001,0.0,0.0,0.0,0.0,562.2850000000002,0.0,163,2.0,1,1,12,321.96,20,0,3,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,500.0,"""UT""",0
1903,3800.56,0.0,0.0,950.14,0.0,0.0,0.0,28,3.0,1,0,13,1070.68,11,0,0,2,137,0.0,0.0,0.0,18.55,0.0,0.0,0.0,0.0,18.55,1,2.0,-9.166873967943168e-21,100.0,100.0,"""WA""",1
1904,1900.0,0.0,0.0,475.0,0.0,0.0,0.0,174,1.8571428571428568,1,6,7,62.12,0,0,5,0,179,0.0,0.0,0.0,0.0,375.79,0.0,0.0,0.0,589.02,2,0.0,0.0,250.0,500.0,"""UT""",1
1905,735.5,0.0,0.0,183.875,0.0,0.0,0.0,176,1.8571428571428568,1,8,5,132.11,1,0,0,0,179,0.0,0.0,0.0,0.0,23.62,0.0,0.0,0.009999999999999998,23.630000000000006,3,0.0,0.0,75.0,125.0,"""UT""",1
1906,3711.48,0.0,0.0,0.0,0.0,927.87,0.0,356,2.25,1,13,0,45.64,1,0,0,0,364,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0,14.52,2,0.0,0.0,300.0,500.0,"""WA""",1
1907,4154.780000000002,0.0,88.25,0.0,0.0,185.615,764.83,179,8.690476190476192,5,2,25,94.5,3,0,1,0,179,0.0,786.22,0.0,0.0,110.27,201.81,0.0,0.0,1098.3,6,1.0,-9.167252428152009e-21,200.0,500.0,"""WA""",1
1908,2168.21,0.0,0.0,542.0525,0.0,0.0,0.0,97,1.75,1,6,7,6.67,0,9,0,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,2,0.0,0.0,170.0,255.0,"""CA""",1
1909,1563.54,0.0,141.25,0.0,0.0,249.635,0.0,150,6.8,3,5,8,16.22,0,4,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,2,0.0,0.0,150.0,150.0,"""WA""",1
1910,7117.17,0.0,115.0,1405.5425,0.0,0.0,258.75,171,6.5809523809523816,4,3,3,-53.48,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,1,1.0,0.0,200.0,450.0,"""WA""",1
1911,2772.75,0.0,0.0,670.6875,0.0,22.5,0.0,155,3.333333333333333,2,0,10,16.92,0,0,0,0,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,300.0,500.0,"""WA""",1
1912,780.19,0.0,0.0,195.0475,0.0,0.0,0.0,176,1.8571428571428568,1,8,5,0.0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2,0.0,0.0,105.0,105.0,"""CA""",1
1913,1200.0,0.0,0.0,300.0,0.0,0.0,0.0,77,2.0,1,7,6,15.03,0,1,0,0,156,0.0,0.0,0.0,0.0,236.25,0.0,0.0,0.0,236.25,1,0.0,0.0,100.0,500.0,"""WA""",1
1914,1198.96,0.0,0.0,299.74,0.0,0.0,0.0,99,5.25,2,7,7,127.84,0,15,0,0,105,0.0,0.0,0.0,300.0,0.0,0.0,0.0,224.0,524.0,4,1.25,-0.3000000000004017,100.0,100.0,"""CA""",1
1915,2788.76,0.0,0.0,697.19,0.0,0.0,0.0,104,1.6,1,6,7,294.18,0,0,1,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,395.0,3,0.0,0.0,250.0,250.0,"""CA""",1
1916,1168.0,0.0,0.0,0.0,292.0,0.0,0.0,210,1.0,1,28,4,0.6,0,0,0,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,500.0,"""UT""",0
1917,4237.25,0.0,0.0,996.8125,0.0,62.5,0.0,81,3.166666666666667,2,0,6,14.05,0,3,0,0,99,0.0,871.54,0.0,0.0,0.0,0.0,0.0,0.0,875.29,4,2.0,0.0,200.0,500.0,"""WA""",1
1918,2479.28,0.0,0.0,0.0,0.0,619.82,0.0,179,4.333333333333333,1,4,2,5.4,14,0,0,0,180,0.0,0.0,50.36,300.0,50.36,0.0,0.0,0.0,400.72,4,2.333333333333333,0.0571428571433732,170.0,255.0,"""CA""",1
1919,2017.83,0.0,341.35,0.0,0.0,0.0,163.10750000000004,161,6.433333333333334,3,7,-1,0.85,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,200.0,200.0,"""WA""",1
1920,2185.05,0.0,0.0,0.0,0.0,546.2625,0.0,93,3.333333333333333,2,7,4,0.0,0,0,0,0,94,0.0,0.0,0.0,142.19,0.0,0.0,0.0,0.07,408.26,4,1.0,0.0,250.0,250.0,"""WA""",1
1921,2250.96,0.0,131.75,430.99,0.0,0.0,0.0,9,5.0,2,1,-1,480.56,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,500.0,"""UT""",1
1922,2121.17,0.0,0.0,530.2925,0.0,0.0,0.0,76,3.6666666666666665,1,6,0,-114.53,0,4,0,0,177,0.0,0.0,0.0,0.0,64.24000000000001,0.0,0.0,0.0,64.24000000000001,5,1.25,-0.10000000000002587,100.0,255.0,"""CA""",0
1923,1826.03,0.0,0.0,456.5075,0.0,0.0,0.0,218,1.0,1,4,26,217.73,0,2,0,1,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,200.0,500.0,"""WA""",1
1924,4826.03,0.0,0.0,1206.5075,0.0,0.0,0.0,180,2.1666666666666665,1,12,1,335.58,17,0,0,0,180,0.0,0.0,0.0,505.0,0.0,0.0,0.0,290.01,795.01,5,4.5,-0.3142857142841563,255.0,255.0,"""CA""",1
1925,2282.11,0.0,0.0,0.0,0.0,570.5274999999998,0.0,174,2.1666666666666665,1,7,7,110.55,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,255.0,255.0,"""CA""",1
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,175,-1,5.79,5,1,1,0,338,0.0,0.0,0.0,0.0,135.0,300.0,0.0,0.0,435.0,2,0.0,0.0,250.0,500.0,"""WA""",1
1927,3343.55,0.0,35.0,800.8875,0.0,0.0,0.0,233,3.6666666666666665,3,6,7,-4.93,0,0,13,0,356,0.0,0.0,0.0,0.0,114.75,262.31,0.0,0.0,377.06,3,0.0,0.0,150.0,150.0,"""WA""",0
1928,2877.99,0.0,178.25,541.2475,0.0,0.0,0.0,176,3.8571428571428568,3,8,5,152.61,0,1,0,0,179,0.0,372.13,0.0,0.0,285.48,162.85,0.0,500.0,1356.8200000000004,6,0.0,0.0,300.0,500.0,"""UT""",1
1929,5312.120000000001,0.0,0.0,565.465,454.0625,308.5025,0.0,174,7.666666666666668,3,1,0,2508.02,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,3,0.0,0.0,300.0,500.0,"""WA""",1
1930,2939.1,0.0,76.75,658.025,0.0,0.0,0.0,175,6.2904761904761894,6,2,7,39.91,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,300.0,"""WA""",1
1931,2205.13,0.0,0.0,551.2825,0.0,0.0,0.0,39,2.5,2,9,2,-1.71,0,0,0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
1932,8616.39,0.0,0.0,2154.0975,0.0,0.0,0.0,168,2.1666666666666665,1,0,13,137.53,0,3,0,0,179,0.0,0.0,0.0,0.0,0.0,133.85,0.0,0.0,664.25,3,0.0,0.0,255.0,255.0,"""CA""",1
1933,2149.3600000000006,0.0,0.0,537.3400000000001,0.0,0.0,0.0,90,8.166666666666666,2,6,0,-217.32,0,8,0,1,363,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,2,0.0,0.0,150.0,150.0,"""WA""",0
1934,1994.59,0.0,0.0,473.6475,0.0,0.0,25.0,350,2.216666666666667,2,13,0,20.0,0,0,0,0,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1,0.0,0.0,250.0,500.0,"""UT""",1
1935,7384.6799999999985,0.0,149.0925,1697.0775,0.0,0.0,0.0,165,10.666666666666666,3,5,1,-50.31,13,0,0,0,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,150.0,150.0,"""UT""",1
1936,1851.63,0.0,0.0,462.9075,0.0,0.0,0.0,29,5.0,3,8,-1,27.1,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,50.0,50.0,"""WA""",1
1937,1700.16,0.0,0.0,0.0,0.0,0.0,425.04,60,2.0,1,28,-1,9.07,0,0,1,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.26,65.26,1,0.0,0.0,150.0,150.0,"""WA""",1
1938,2336.37,0.0,10.0,361.7925,0.0,212.3,0.0,88,6.0,3,0,0,38.68,0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,115.0,115.0,"""CA""",1
1939,3020.99,0.0,0.0,755.2475,0.0,0.0,0.0,22,1.0,1,8,-1,61.42,0,0,0,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1,0.0,0.0,150.0,150.0,"""WA""",1
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,150.0,"""UT""",1
1941,6527.27,0.0,70.0,1561.8175,0.0,0.0,0.0,296,7.2727272727272725,4,2,4,26.29,0,0,0,0,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,2,0.0,0.0,300.0,300.0,"""WA""",1
1942,6205.6100000000015,0.0,178.0,1373.4025,0.0,0.0,0.0,21,5.0,4,1,-1,466.67,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,200.0,500.0,"""UT""",1
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,1.01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,250.0,"""WA""",1
1944,1396.98,0.0,74.3125,192.4575,0.0,0.0,82.475,58,4.5,3,1,-1,224.91,0,0,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,100.0,400.0,"""WA""",1
1945,1377.37,0.0,344.3425,0.0,0.0,0.0,0.0,149,2.0,1,8,4,18.2,0,1,0,0,163,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,250.0,2,1.0,0.0,150.0,170.0,"""CA""",1
1946,3904.07,0.0,0.0,976.0175,0.0,0.0,0.0,176,8.666666666666666,2,1,5,666.0,0,0,2,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,500.0,"""WA""",1
1947,2784.99,0.0,321.5,374.7475,0.0,0.0,0.0,175,4.8571428571428585,4,0,6,0.0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,2.0541555655432314e-16,125.0,255.0,"""CA""",1
1948,5354.55,0.0,0.0,1338.6375,0.0,0.0,0.0,323,2.1818181818181817,1,1,12,1683.31,4,0,0,0,330,0.0,0.0,0.0,0.0,507.58,0.0,0.0,0.0,507.58,2,0.0,0.0,250.0,400.0,"""WA""",1
1949,2154.04,0.0,0.0,538.51,0.0,0.0,0.0,67,4.0,2,7,2,-3.11,0,4,0,0,77,0.0,0.0,0.0,294.0,0.0,0.0,0.0,165.0,459.0,4,3.6666666666666665,-1.000000000007795,255.0,255.0,"""CA""",1
1950,2849.88,0.0,125.0,0.0,0.0,587.47,0.0,348,2.6818181818181817,2,5,8,298.51,0,4,0,0,357,0.0,0.0,86.4,0.0,0.0,0.0,0.0,0.0,86.4,1,0.0,0.0,250.0,350.0,"""WA""",1
1951,1219.16,0.0,0.0,304.79,0.0,0.0,0.0,22,1.0,1,4,-1,232.21,0,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,2,0.0,0.0,100.0,500.0,"""UT""",1
1952,3398.4300000000007,0.0,0.0,849.6075000000002,0.0,0.0,0.0,113,1.4,1,8,5,7.7,0,0,1,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.63,3,0.0,0.0,100.0,250.0,"""WA""",1
1953,6229.18,0.0,0.0,1130.9575,0.0,426.3375,0.0,359,4.076923076923077,2,2,4,216.97,2,0,0,0,363,0.0,23.95,0.0,0.0,0.0,0.0,0.0,0.0,23.95,1,1.0,0.0,250.0,350.0,"""WA""",1
1954,3206.12,0.0,0.0,628.28,173.25,0.0,0.0,118,3.0,2,10,3,85.9,0,0,1,0,178,56.99,0.0,0.0,0.0,32.62,0.0,0.0,160.0,436.46,4,0.0,0.0,200.0,200.0,"""UT""",1
1955,2384.7,0.0,25.0,0.0,0.0,571.175,0.0,172,5.5,3,4,9,248.59,0,0,9,0,180,0.0,0.0,0.0,0.0,21.49,77.27,0.0,0.0,142.65,5,0.0,0.0,200.0,255.0,"""CA""",1
1956,1345.92,0.0,249.98,86.5,0.0,0.0,0.0,106,6.1,3,1,-1,74.47,0,0,1,0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,100.0,255.0,"""CA""",1
1957,5006.13,0.0,0.0,1251.5325,0.0,0.0,0.0,362,8.166666666666666,1,3,-1,710.13,0,0,0,1,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,250.0,350.0,"""WA""",1
1958,603.19,0.0,143.25,7.5475,0.0,0.0,0.0,179,7.2857142857142865,3,1,-1,416.78,0,4,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,200.0,"""UT""",1
1959,1406.0,0.0,0.0,0.0,180.75,170.75,0.0,146,4.0,3,21,0,6.05,0,0,0,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,50.0,"""WA""",1
1960,5743.01,0.0,4.25,0.0,0.0,1420.0025,11.5,168,9.266666666666667,4,12,1,46.81,0,0,2,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,1,0.0,0.0,300.0,500.0,"""CA""",1
1961,5534.07,0.0,0.0,1383.5175,0.0,0.0,0.0,174,2.0,1,10,5,0.5,0,0,0,1,180,0.0,0.0,0.0,0.0,25.0,0.0,0.0,100.0,125.0,3,0.0,0.0,255.0,255.0,"""CA""",1
1962,3507.18,0.0,338.5,538.295,0.0,0.0,0.0,179,5.4523809523809526,2,4,9,732.74,2,0,1,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,2,0.0,0.0,150.0,150.0,"""WA""",1
1963,1541.3200000000004,0.0,0.0,385.33,0.0,0.0,0.0,45,2.0,1,3,10,71.72,0,0,0,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,250.0,500.0,"""UT""",1
1964,2425.48,0.0,0.0,606.37,0.0,0.0,0.0,121,1.8,1,9,4,0.07,0,1,1,0,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,255.0,255.0,"""CA""",0
1965,1500.0,0.0,0.0,0.0,0.0,375.0,0.0,298,1.7,1,25,2,-45.08,1,0,0,0,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,500.0,"""WA""",1
1966,1575.4,0.0,5.0,388.85,0.0,0.0,0.0,18,3.0,2,4,-1,326.15,0,0,0,0,180,0.0,0.0,0.0,255.0,63.0,0.0,0.0,0.0,318.0,2,3.5,5.000000000025128,85.0,255.0,"""CA""",1
1967,1567.9899999999998,0.0,0.0,0.0,0.0,391.9975,0.0,172,3.1904761904761907,2,4,9,54.87,0,0,1,0,180,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,1,1.5,-0.09316770186378867,200.0,500.0,"""UT""",0
1968,3979.56,0.0,0.0,994.89,0.0,0.0,0.0,175,8.333333333333332,2,0,6,169.71,0,0,0,0,179,0.0,0.0,0.0,0.0,256.1,120.82,0.0,0.0,376.92,5,0.0,0.0,200.0,200.0,"""CA""",1
1969,2189.13,0.0,0.0,547.2825,0.0,0.0,0.0,111,4.0,1,4,10,7.52,0,1,0,0,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2,0.0,0.0,250.0,500.0,"""WA""",1
1970,2931.88,0.0,17.5,0.0,0.0,715.47,0.0,36,4.0,2,1,5,-7.74,0,0,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,255.0,"""CA""",1
1971,2145.62,0.0,0.0,536.405,0.0,0.0,0.0,88,1.5,1,11,3,1.9,0,0,0,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,150.0,250.0,"""WA""",1
1972,1194.2,0.0,34.25,0.0,0.0,264.3,0.0,85,6.083333333333332,3,1,5,11.96,0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,1,0.0,0.0,200.0,250.0,"""UT""",0
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-6.69,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,"""WA""",1
1974,3409.0600000000004,0.0,7.25,845.0150000000001,0.0,0.0,0.0,105,9.5,2,0,6,8.81,5,0,0,0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,500.0,"""WA""",1
1975,2215.83,0.0,42.5,511.4575,0.0,0.0,0.0,167,5.4,2,7,0,-40.5,0,19,1,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,4.1522782850829136e-17,250.0,500.0,"""WA""",0
1976,2356.6800000000007,0.0,0.0,589.1700000000002,0.0,0.0,0.0,169,2.1666666666666665,1,1,12,677.02,3,6,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,150.0,150.0,"""WA""",1
1977,1765.03,0.0,252.5,188.7575,0.0,0.0,0.0,174,4.566666666666666,3,4,9,-58.75,0,6,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,150.0,200.0,"""WA""",1
1978,4526.77,0.0,0.0,1131.6925,0.0,0.0,0.0,41,3.0,2,9,-1,51.06,5,2,2,0,180,0.0,0.0,0.0,261.24,388.4,0.0,0.0,500.0,1149.64,5,2.0,0.05714285714252128,200.0,200.0,"""CA""",1
1979,3242.4400000000005,0.0,0.0,0.0,0.0,810.6100000000001,0.0,176,3.7142857142857135,1,1,5,4.31,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,150.0,255.0,"""CA""",0
1980,2920.94,0.0,0.0,730.235,0.0,0.0,0.0,160,1.8333333333333333,1,8,5,239.67,0,0,0,1,167,0.0,116.42,0.0,0.0,0.0,0.0,0.0,0.0,116.42,1,0.0,0.0,250.0,500.0,"""UT""",1
1981,952.12,0.0,0.0,238.03,0.0,0.0,0.0,53,2.0,1,7,6,14.85,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,1,0.0,0.0,200.0,500.0,"""WA""",0
1982,3296.9700000000007,0.0,15.3775,0.0,0.0,0.0,808.865,98,2.583333333333333,2,6,-1,48.02,1,16,0,1,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,200.0,500.0,"""WA""",1
1983,824.2,0.0,31.75,0.0,0.0,174.3,0.0,179,4.166666666666666,2,4,9,72.78,0,0,4,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,1,0.0,0.0,100.0,100.0,"""WA""",0
1984,1624.12,0.0,0.0,0.0,0.0,278.48,127.55,48,4.5,2,17,-1,55.32,0,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,500.0,"""WA""",1
1985,1751.85,0.0,0.0,437.9625,0.0,0.0,0.0,171,2.1666666666666665,1,3,10,2.19,2,0,1,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,100.0,100.0,"""WA""",1
1986,2052.44,0.0,0.0,0.0,0.0,513.11,0.0,47,2.0,1,1,15,873.91,0,4,0,0,362,0.0,0.0,80.7,0.0,0.0,0.0,0.0,0.0,80.7,1,0.0,0.0,300.0,500.0,"""UT""",1
1987,1771.9,0.0,7.5,435.475,0.0,0.0,0.0,75,3.333333333333333,2,5,8,81.37,0,1,0,1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,"""WA""",1
1988,1504.5,0.0,0.0,376.125,0.0,0.0,0.0,13,2.0,2,0,-1,0.0,1,0,0,0,103,0.0,0.0,0.0,0.0,101.1,0.0,0.0,0.0,101.1,1,0.0,0.0,150.0,500.0,"""UT""",1
1989,4821.22,0.0,775.5,409.805,0.0,0.0,20.0,104,15.583333333333336,5,0,-1,-546.89,31,0,1,0,173,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,120.0,1,1.0,1.6574025031107254e-17,300.0,500.0,"""WA""",1
1990,1609.25,0.0,0.0,402.3125,0.0,0.0,0.0,150,1.8333333333333333,1,10,3,-18.35,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1,0.0,0.0,200.0,250.0,"""WA""",0
1991,1252.43,0.0,0.0,0.0,0.0,313.1075,0.0,153,2.0,1,14,-1,591.2,0,0,1,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,150.0,500.0,"""WA""",1
1992,2925.42,0.0,5.625,725.73,0.0,0.0,0.0,125,5.5,3,0,14,-6.78,0,0,0,2,125,0.0,0.0,0.0,300.0,0.0,300.69,0.0,0.0,600.69,7,2.0,-2.0000000000100515,170.0,255.0,"""CA""",0
1993,1384.58,0.0,25.0,0.0,0.0,321.145,0.0,178,3.1666666666666665,2,6,7,0.0,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,55.34,0.0,0.0,55.34,1,0.0,0.0,150.0,150.0,"""WA""",1
1994,1422.03,0.0,0.0,0.0,0.0,0.0,355.5075,171,3.571428571428572,1,6,-1,0.66,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,200.0,250.0,"""UT""",1
1995,1369.86,0.0,0.0,342.465,0.0,0.0,0.0,179,1.7142857142857142,1,13,0,18.05,1,0,0,0,179,0.0,343.75,0.0,0.0,0.0,0.0,0.0,350.0,693.75,2,0.0,0.0,150.0,150.0,"""WA""",0
1996,2472.42,0.0,14.5,0.0,0.0,603.605,0.0,87,4.583333333333333,2,3,3,29.44,0,0,0,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,500.0,"""UT""",1
1997,4951.09,0.0,12.9,0.0,0.0,1224.8725,0.0,74,3.5,2,4,9,844.3,0,0,2,0,180,0.0,700.0,0.0,0.0,820.61,0.0,0.0,600.0,2120.61,7,1.0,0.0,125.0,255.0,"""CA""",1
1998,2522.7200000000007,130.9875,209.59,79.7425,0.0,0.0,210.36,179,13.173809523809526,7,4,2,70.78,0,0,0,0,180,0.0,0.0,0.0,350.0,164.57999999999996,0.0,0.0,20.0,534.5799999999998,5,1.0,0.0,125.0,255.0,"""CA""",1
1999,1179.18,0.0,0.0,0.0,0.0,294.795,0.0,173,2.1666666666666665,1,6,8,894.86,18,5,0,0,180,0.0,0.0,0.0,238.25,0.0,0.0,0.0,100.0,338.25,4,3.1666666666666665,-0.1428571428561325,150.0,200.0,"""CA""",1
2000,2865.55,0.0,0.0,150.0,0.0,566.3875,0.0,69,7.166666666666666,3,13,0,123.04,0,0,0,0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,300.0,400.0,"""WA""",1
