,monthly_income,gig_economy_weekly_income,atm_check_deposits_weekly_income,direct_deposit_weekly_income,government_aid_weekly_income,frequency_heuristic_weekly_income,large_deposits_weekly_income,income_length,payrolls_per_month,income_sources,days_since_most_recent_payroll,days_until_next_payroll,bank_balance,overdraft_transactions,nsf_transactions,return_transactions,reverse_transactions,length_of_transaction_history,mortgage,auto_loan,student_loan,traditional_single_payment,installment_loan,predatory_installment_loan,title_loan,pay_advances,total_loan_payments,no_of_other_active_loans,traditional_single_payment_mean,traditional_single_payment_trend,loan_amount,loan_requested,state,status
1186,8479.400000000001,0.0,15.0,2104.850000000001,0.0,0.0,0.0,139,4.8,3,0,13,-890.61,0,1,0,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,300.0,300.0,"""WA""",0
1187,8479.400000000001,0.0,15.0,2104.850000000001,0.0,0.0,0.0,139,4.8,3,0,13,-890.61,0,1,0,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,200.0,200.0,"""WA""",0
1188,2993.12,0.0,0.0,748.28,0.0,0.0,0.0,137,4.533333333333333,3,3,2,1.59,0,3,0,0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.87,3,1.0,0.0,500.0,500.0,"""UT""",0
1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,350.0,350.0,"""WA""",0
1190,200.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0.0,0,3,-1,-2.36,0,0,0,8,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,400.0,400.0,"""WA""",0
1191,4000.91,0.0,0.0,0.0,0.0,942.4774999999997,57.75,178,24.66666666666667,2,0,0,-237.69,4,4,1,0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,400.0,400.0,"""WA""",0
1192,310.18,0.0,0.0,0.0,0.0,77.545,0.0,0,0.0,0,12,1,0.53,0,0,0,0,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3333333333333333,-1.0433321120253684e-13,150.0,150.0,"""WA""",0
1193,1169.04,0.0,0.0,0.0,0.0,114.76,177.5,136,4.2,2,2,11,62.16,0,0,0,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1194,1484.36,0.0,9.84,361.25,0.0,0.0,0.0,108,2.4,2,1,3,38.61,0,0,0,0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,350.0,350.0,"""WA""",0
1195,4464.77,0.0,53.0025,1063.19,0.0,0.0,0.0,17,5.0,3,0,-1,2522.15,0,2,0,0,25,0.0,0.0,0.0,505.0,123.0,371.22,0.0,0.0,999.22,6,8.0,0.0,255.0,255.0,"""CA""",0
1196,3595.9,0.0,0.0,898.975,0.0,0.0,0.0,68,1.6666666666666667,1,9,4,360.78,0,0,0,0,120,0.0,795.67,0.0,40.8,0.23,0.0,0.0,0.0,2975.16,10,2.5,1.0000000000012923,500.0,500.0,"""UT""",0
1197,3390.49,0.0,300.0,547.6225,0.0,0.0,0.0,171,4.166666666666666,2,3,0,-307.31,15,1,1,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,200.0,200.0,"""CA""",0
1198,2200.06,0.0,0.0,550.015,0.0,0.0,0.0,19,2.0,1,4,-1,18.27,7,1,1,0,180,0.0,0.0,0.0,175.0,217.65,88.95,0.0,0.0,481.6,4,2.4,0.4000000000002874,255.0,255.0,"""CA""",0
1199,224.75,56.1875,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,-1,20.52,0,0,0,0,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,500.0,500.0,"""WA""",0
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,41,-1,0.0,0,0,0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,72,-1,0.0,0,0,0,0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
1202,1582.4,0.0,0.0,395.6,0.0,0.0,0.0,68,3.0,2,12,1,-331.57,2,12,1,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,255.0,255.0,"""CA""",0
1203,821.76,0.0,205.44,0.0,0.0,0.0,0.0,1,1.0,1,1,-1,0.0,0,0,0,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,46,-1,2.56,0,1,0,0,362,0.0,0.0,0.0,0.0,19.82,0.0,0.0,0.0,19.82,2,0.0,0.0,250.0,250.0,"""WA""",0
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,,0
1206,6045.6,0.0,90.0,0.0,0.0,1421.4,0.0,175,4.571428571428571,3,1,6,-1122.8,0,0,0,0,180,0.0,250.7,0.0,700.0,0.0,0.0,0.0,0.0,956.1,4,2.6666666666666665,-0.7499999999985246,500.0,500.0,"""WA""",0
1207,1471.0,0.0,367.75,0.0,0.0,0.0,0.0,111,5.366666666666667,3,11,-1,-115.5,6,2,2,1,190,0.0,0.0,0.0,0.0,144.72,0.0,0.0,0.0,144.72,3,1.0,0.0,200.0,200.0,"""WA""",0
1208,800.0,0.0,200.0,0.0,0.0,0.0,0.0,49,3.0,1,19,-1,-88.1,1,2,2,1,65,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.01,179.01,2,0.0,0.0,150.0,150.0,"""WA""",0
1209,800.0,0.0,200.0,0.0,0.0,0.0,0.0,50,3.0,1,20,-1,-88.1,1,2,2,1,66,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.01,179.01,2,0.0,0.0,500.0,500.0,"""WA""",0
1210,555.5,0.0,0.0,138.875,0.0,0.0,0.0,180,1.7142857142857142,1,5,1,-124.38,6,3,3,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,500.0,500.0,"""WA""",0
1211,1305.0,0.0,326.25,0.0,0.0,0.0,0.0,309,3.621212121212121,2,4,-1,151.16,0,0,0,0,363,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1212,1305.0,0.0,326.25,0.0,0.0,0.0,0.0,310,3.621212121212121,2,5,-1,151.16,0,0,0,0,364,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1213,1418.22,0.0,0.0,354.555,0.0,0.0,0.0,258,1.0,1,16,14,-147.05,2,2,0,0,294,0.0,180.0,0.0,0.0,0.0,199.37,0.0,0.0,379.37,2,1.2857142857142858,0.03658536585359355,500.0,500.0,"""WA""",0
1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,450.0,450.0,"""WA""",0
1215,745.3,0.0,72.5,113.825,0.0,0.0,0.0,166,2.5476190476190474,2,4,24,2.71,0,2,0,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,450.0,450.0,"""WA""",0
1216,6078.88,0.0,0.0,875.7425000000002,0.0,643.9775,0.0,69,7.333333333333332,4,2,4,39.93,11,0,0,0,77,0.0,0.0,0.0,0.0,213.3,0.0,0.0,0.0,213.3,1,0.0,0.0,500.0,500.0,"""UT""",0
1217,1640.0,0.0,35.0,375.0,0.0,0.0,0.0,177,3.75,3,21,5,0.93,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,200.0,200.0,"""WA""",0
1218,1404.08,0.0,50.0,301.02,0.0,0.0,0.0,172,4.214285714285714,3,4,9,-312.14,13,0,17,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1219,680.83,0.0,170.2075,0.0,0.0,0.0,0.0,27,2.0,1,24,-1,-461.11,4,0,1,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""UT""",0
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.142857142857142,1,2,-1,59.98,0,0,0,0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,150.0,150.0,"""CA""",0
1221,824.32,0.0,101.25,67.33000000000001,0.0,37.5,0.0,359,4.9523809523809526,3,2,4,75.31,1,0,1,0,362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,400.0,400.0,"""UT""",0
1222,837.0,0.0,189.25,0.0,0.0,0.0,20.0,97,6.25,6,4,-1,0.93,0,6,0,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.333333333333333,-4.36344420743683e-12,255.0,255.0,"""CA""",0
1223,6957.259999999998,0.0,0.0,0.0,0.0,0.0,1739.3149999999996,75,4.666666666666666,2,5,-1,0.02,0,0,0,0,79,0.0,0.0,0.0,0.0,31.48,0.0,0.0,200.0,231.48,2,0.0,0.0,200.0,200.0,"""WA""",0
1224,5408.54,0.0,30.5,1321.635,0.0,0.0,0.0,172,3.5,2,4,9,-53.91,0,6,6,0,180,0.0,0.0,0.0,0.0,400.2,0.0,0.0,0.0,1766.13,5,0.0,0.0,500.0,500.0,"""WA""",0
1225,2869.81,0.0,58.75,658.7025,0.0,0.0,0.0,127,7.3,3,5,0,-266.18,0,18,1,1,162,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,4,0.0,0.0,255.0,255.0,"""CA""",0
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,"""WA""",0
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,87,-1,0.0,0,0,0,0,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1,0.0,0.0,100.0,100.0,"""WA""",0
1228,193.9,0.0,0.0,0.0,0.0,48.475,0.0,0,0.0,0,0,6,56.82,0,0,0,2,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
1229,2052.89,0.0,110.0,403.2225,0.0,0.0,0.0,168,6.833333333333332,3,0,-1,-207.7,1,0,0,0,180,0.0,0.0,0.0,189.77,224.89,0.0,0.0,0.0,414.66,3,2.6666666666666665,-0.11428571428612712,255.0,255.0,"""CA""",0
1230,1739.85,0.0,0.0,0.0,72.0,120.5,242.4625,83,7.5,5,11,8,0.01,0,0,0,0,91,0.0,232.86,0.0,0.0,0.0,0.0,0.0,0.0,232.86,1,0.0,0.0,200.0,200.0,"""WA""",0
1231,632.88,0.0,158.22,0.0,0.0,0.0,0.0,59,4.0,2,11,-1,12.34,0,0,0,0,74,0.0,0.0,0.0,0.0,24.71,0.0,0.0,0.0,24.71,1,0.0,0.0,255.0,255.0,"""CA""",0
1232,1370.86,0.0,0.0,342.7150000000001,0.0,0.0,0.0,37,1.5,1,4,-1,63.11,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""UT""",0
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,-23.75,10,0,16,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""ID""",0
1234,1399.42,0.0,0.0,349.855,0.0,0.0,0.0,17,2.0,1,3,-1,1.94,15,0,0,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,,0
1235,389.65,0.0,0.0,97.4125,0.0,0.0,0.0,0,0.0,0,4,-1,-114.9,7,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2,0.0,0.0,500.0,500.0,"""UT""",0
1236,1607.34,0.0,0.0,401.835,0.0,0.0,0.0,134,2.8,1,8,5,0.33,0,0,0,0,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""WA""",0
1237,2065.28,0.0,0.0,512.57,0.0,3.75,0.0,142,3.4,2,5,4,0.0,0,1,0,0,145,0.0,0.0,0.0,830.5,0.0,0.0,0.0,15.0,845.5,5,5.0,2.9663383200540176e-12,300.0,300.0,"""WA""",0
1238,960.97,0.0,0.0,240.2425,0.0,0.0,0.0,11,1.0,1,11,-1,-47.85,4,0,1,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""WA""",0
1240,780.82,0.0,195.205,0.0,0.0,0.0,0.0,1,3.0,2,1,-1,152.44,0,3,0,0,180,0.0,0.0,0.0,0.0,252.87,0.0,0.0,0.0,252.87,1,0.0,0.0,200.0,500.0,"""WA""",0
1241,1489.84,0.0,0.0,372.46,0.0,0.0,0.0,38,2.0,1,3,3,-425.31,0,0,0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,500.0,500.0,"""WA""",0
1242,712.65,0.0,99.75,0.0,0.0,78.4125,0.0,95,4.5,2,4,2,112.0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,150.0,150.0,"""CA""",0
1243,797.0,0.0,0.0,0.0,199.25,0.0,0.0,11,1.0,1,11,-1,0.0,2,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,"""UT""",0
1244,797.0,0.0,0.0,0.0,199.25,0.0,0.0,10,1.0,1,10,-1,0.0,2,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,300.0,"""UT""",0
1245,797.0,0.0,0.0,0.0,199.25,0.0,0.0,17,1.0,1,17,-1,0.0,2,1,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,50.0,"""UT""",0
1246,797.0,0.0,0.0,0.0,199.25,0.0,0.0,14,1.0,1,14,-1,0.0,2,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,50.0,"""UT""",0
1247,797.0,0.0,0.0,0.0,199.25,0.0,0.0,10,1.0,1,10,-1,0.0,2,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""UT""",0
1248,797.0,0.0,0.0,0.0,199.25,0.0,0.0,14,1.0,1,14,-1,0.0,2,1,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,50.0,"""UT""",0
1249,797.0,0.0,0.0,0.0,199.25,0.0,0.0,11,1.0,1,11,-1,0.0,2,1,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,50.0,"""UT""",0
1250,3978.46,0.0,300.0,0.0,0.0,694.615,0.0,178,5.1428571428571415,3,10,3,-108.28,3,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""WA""",0
1251,84.96,0.0,0.0,21.24,0.0,0.0,0.0,12,4.0,2,12,-1,8.8,0,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4.329065509199639e-17,255.0,255.0,"""CA""",0
1252,1753.92,0.0,0.0,438.48,0.0,0.0,0.0,41,3.0,1,10,3,11.34,0,2,0,0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,3,0.0,0.0,400.0,400.0,,0
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,55.76,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""UT""",0
1254,1694.33,0.0,0.0,0.0,0.0,423.5825,0.0,67,1.6666666666666667,1,7,6,-10.54,0,0,0,0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,500.0,"""ID""",0
1255,2195.140000000001,0.0,0.0,548.7850000000002,0.0,0.0,0.0,180,1.7142857142857142,1,12,1,-214.44,11,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,300.0,"""UT""",0
1256,850.61,0.0,212.6525,0.0,0.0,0.0,0.0,18,1.0,1,18,-1,0.61,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,500.0,"""WA""",0
1257,278.28,40.32,0.0,0.0,0.0,0.0,29.25,0,0.0,0,0,-1,5.63,0,0,0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
1258,3569.4700000000007,0.0,0.0,892.3675000000002,0.0,0.0,0.0,329,2.1818181818181817,1,7,6,9.25,2,1,0,0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,2,1.25,-0.30000000000033217,500.0,500.0,"""WA""",0
1259,7875.49,0.0,0.0,1471.6225,497.25,0.0,0.0,176,10.095238095238095,3,1,5,1183.99,4,3,0,0,180,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,0.0,1550.0,2,0.0,0.0,150.0,500.0,"""WA""",0
1260,2281.26,0.0,25.0,545.315,0.0,0.0,0.0,179,5.833333333333334,2,7,6,-57.39,0,4,1,0,179,0.0,0.0,0.0,600.0,0.0,1250.0,0.0,100.0,1950.0,8,2.333333333333333,-0.14285714285708362,255.0,255.0,"""CA""",0
1261,3237.51,0.0,0.0,809.3775,0.0,0.0,0.0,175,4.333333333333333,1,0,6,-907.79,11,3,0,0,179,0.0,0.0,0.0,505.0,481.08,0.0,0.0,0.0,986.08,4,7.0,0.34285714285717234,255.0,255.0,"""CA""",0
1262,2936.57,0.0,125.0,556.705,0.0,52.4375,0.0,41,8.5,4,0,6,61.83,0,0,1,0,41,0.0,0.0,0.0,0.0,0.0,135.91,0.0,0.0,207.78,4,0.0,0.0,300.0,300.0,,0
1263,9167.75,0.0,62.75,2229.1875,0.0,0.0,0.0,171,6.166666666666666,3,0,10,-228.82,3,0,1,0,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,255.0,255.0,"""CA""",0
1264,2939.83,0.0,0.0,734.9575,0.0,0.0,0.0,174,2.571428571428572,1,6,7,-190.08,0,0,0,0,178,0.0,337.46,0.0,271.73,580.45,0.0,0.0,314.0,1503.64,8,1.4,0.06976744186062069,255.0,255.0,"""CA""",0
1265,1555.13,0.0,0.0,388.7825,0.0,0.0,0.0,19,3.111111111111111,2,2,-1,50.32,0,0,1,0,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2,1.0,0.0,150.0,150.0,"""WA""",0
1266,297.76,0.0,0.0,74.44,0.0,0.0,0.0,0,0.0,0,4,10,-574.07,0,8,1,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1267,500.0,0.0,125.0,0.0,0.0,0.0,0.0,8,3.0,3,2,-1,45.18,0,0,16,0,9,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,1,0.0,0.0,200.0,200.0,"""CA""",0
1268,800.0,0.0,0.0,0.0,0.0,0.0,200.0,176,1.8333333333333333,1,5,-1,185.05,2,1,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,250.0,250.0,"""WA""",0
1269,1464.3200000000004,0.0,0.0,0.0,0.0,366.08,0.0,128,1.8,1,7,9,0.01,0,0,0,0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,2,0.0,0.0,250.0,250.0,"""WA""",0
1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,42.43,6,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,500.0,500.0,"""WA""",0
1271,1512.59,0.0,0.0,0.0,0.0,144.345,233.8025,89,4.666666666666667,3,5,8,172.81,0,0,0,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,3,0.0,0.0,175.0,175.0,"""UT""",0
1272,2607.11,0.0,259.75,392.0275,0.0,0.0,0.0,101,6.75,3,13,0,-470.04,0,12,0,0,112,0.0,0.0,0.0,67.5,14.25,0.0,0.0,0.0,81.75,3,1.0,1.4155753198860048e-16,450.0,450.0,"""UT""",0
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,10.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,"""WA""",0
1274,984.08,145.8,0.0,0.0,0.0,0.0,100.22,95,13.0,2,14,-1,360.67,1,0,0,0,104,0.0,0.0,0.0,700.0,0.0,0.0,0.0,100.0,800.0,2,1.0,0.0,150.0,150.0,"""UT""",0
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,48,-1,0.0,0,0,0,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,400.0,400.0,"""WA""",0
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,49,-1,0.0,0,0,0,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300.0,300.0,"""WA""",0
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,1,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1278,3434.31,0.0,0.0,858.5775,0.0,0.0,0.0,7,1.0,1,7,-1,0.0,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,500.0,500.0,"""WA""",0
1279,6486.17,0.0,0.0,1054.475,0.0,324.13,242.9375,141,4.983333333333333,3,12,1,7.09,2,1,0,0,170,1293.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.69,1,0.0,0.0,150.0,150.0,"""UT""",0
1280,6486.17,0.0,0.0,1054.475,0.0,324.13,242.9375,142,4.983333333333333,3,13,0,7.09,2,1,0,0,171,1293.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.69,1,0.0,0.0,150.0,150.0,"""UT""",0
1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7777777777777777,1,23,-1,-1.0,0,0,0,0,256,0.0,0.0,0.0,0.0,97.41,0.0,0.0,0.0,153.55,7,0.0,0.0,500.0,500.0,"""WA""",0
1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,30,-1,-1.0,0,0,0,0,263,0.0,0.0,0.0,0.0,97.41,0.0,0.0,0.0,153.55,7,0.0,0.0,300.0,300.0,"""WA""",0
1283,495.4,0.0,106.6,0.0,0.0,17.25,0.0,30,3.0,2,6,-1,0.0,0,1,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,"""WA""",0
1284,3709.24,0.0,379.75,0.0,0.0,547.56,0.0,317,5.181818181818182,2,1,4,0.0,0,0,0,0,322,0.0,0.0,0.0,0.0,491.1035,0.0,0.0,0.0,491.1035,2,0.0,0.0,150.0,150.0,"""WA""",0
1285,907.66,0.0,0.0,226.915,0.0,0.0,0.0,13,1.0,1,13,-1,0.0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0,150.0,"""WA""",0
1286,2705.6800000000007,0.0,412.5,263.92,0.0,0.0,0.0,90,8.833333333333334,5,2,-1,0.03,5,0,0,0,90,0.0,0.0,0.0,0.0,0.0,1057.92,0.0,0.0,1057.92,2,0.0,0.0,500.0,500.0,"""WA""",0
1287,2590.43,0.0,0.0,647.6075,0.0,0.0,0.0,68,1.6666666666666667,1,7,6,31.94,1,0,0,0,180,0.0,0.0,0.0,400.0,411.86,0.0,0.0,0.0,811.86,7,4.25,1.100000000001581,255.0,255.0,"""CA""",0
1288,4789.89,0.0,0.0,0.0,0.0,0.0,1197.4725,171,2.4285714285714284,1,1,-1,-132.98,23,2,2,0,178,0.0,0.0,0.0,1530.0,0.0,0.0,0.0,0.0,1530.0,6,7.142857142857142,-0.14285714285648074,300.0,300.0,"""WA""",0
1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,-1,-1,0.0,0,0,0,0,178,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,255.0,2,1.0,0.0,110.0,110.0,"""CA""",0
1290,3783.36,0.0,298.75,647.09,0.0,0.0,0.0,141,4.2,2,2,11,-193.67,0,0,2,0,156,0.0,0.0,0.0,0.0,19.84,0.0,0.0,20.0,39.84,3,0.0,0.0,200.0,200.0,"""CA""",0
1291,170.07,0.0,0.0,42.5175,0.0,0.0,0.0,0,0.0,0,15,-1,2.18,2,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,200.0,200.0,"""CA""",0
1292,5033.58,0.0,1258.395,0.0,0.0,0.0,0.0,57,2.0,1,9,4,-148.58,3,0,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,250.0,250.0,"""WA""",0
1293,2220.4,0.0,68.5,486.6,0.0,0.0,0.0,178,3.023809523809524,2,3,3,74.93,0,2,0,6,180,0.0,0.0,0.0,287.5,0.0,0.0,0.0,0.0,287.5,2,1.0,0.0,400.0,400.0,"""WA""",0
1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,43,-1,16.7,10,0,0,0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,255.0,255.0,"""CA""",0
1295,2081.32,0.0,0.0,520.33,0.0,0.0,0.0,99,4.0,2,1,5,10.43,0,0,0,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1,0.0,0.0,200.0,200.0,"""WA""",0
